timestamp,epoch,train_loss,train_acc,val_loss,val_acc
1774114136,30,0.090425,0.967389,0.78166,0.82866
1774114136,31,0.091434,0.967301,0.781838,0.830669
1774114136,32,0.0884,0.96852,0.813168,0.828391
1774114136,33,0.088544,0.9688,0.820433,0.824006
1774114136,34,0.079395,0.972364,0.835279,0.825222
1774114136,35,0.076132,0.973253,0.820596,0.830369
1774114136,36,0.068047,0.975928,0.871388,0.824661
1774114136,37,0.071611,0.974198,0.885263,0.825342
1774114136,38,0.073619,0.97464,0.823407,0.831558
1774114136,39,0.068982,0.976579,0.838043,0.832619
1774114136,40,0.066706,0.976299,0.865901,0.828586
1774123761,1,1.447891,0.495024,1.045587,0.64221
1774123761,2,0.945567,0.668019,0.833277,0.711266
1774123761,3,0.802079,0.71721,0.767493,0.734898
1774123761,4,0.719666,0.746174,0.655049,0.766607
1774123761,5,0.661032,0.769293,0.629367,0.777528
1774123761,6,0.610459,0.783881,0.676829,0.763068
1774123761,7,0.572724,0.797502,0.613907,0.789904
1774123761,8,0.542561,0.809103,0.623353,0.794895
1774123761,9,0.518837,0.815255,0.568052,0.805529
1774123761,10,0.490615,0.826511,0.577236,0.799166
1774123761,11,0.469454,0.833008,0.578067,0.81132
1774123761,12,0.448706,0.839968,0.602215,0.802355
1774123761,13,0.437824,0.844096,0.55506,0.809829
1774123761,14,0.417452,0.851205,0.546401,0.816593
1774123761,15,0.402887,0.856062,0.574312,0.811957
1774123761,16,0.389356,0.861177,0.552149,0.813008
1774123761,17,0.376472,0.865353,0.574364,0.812357
1774123761,18,0.359765,0.870883,0.561251,0.810629
1774123761,19,0.349835,0.875573,0.609534,0.805781
1774123761,20,0.340574,0.877192,0.549642,0.821905
1774123761,21,0.330079,0.883146,0.601413,0.81756
1774123761,22,0.318393,0.886903,0.642581,0.797038
1774123761,23,0.311139,0.88791,0.602168,0.818222
1774123761,24,0.301493,0.891622,0.567875,0.820893
1774123761,25,0.292957,0.895819,0.577764,0.822448
1774123761,26,0.28361,0.898633,0.581513,0.825375
1774123761,27,0.282255,0.898963,0.612339,0.820483
1774123761,28,0.26988,0.903456,0.623306,0.818103
1774123761,29,0.264211,0.904952,0.631212,0.819214
1774123761,30,0.259567,0.906502,0.62876,0.817698
1774123761,31,0.254786,0.908644,0.586968,0.824822
1774123761,32,0.244936,0.912357,0.610259,0.820488
1774123761,33,0.241557,0.914578,0.620373,0.824388
1774123761,34,0.238163,0.915679,0.594415,0.827784
1774123761,35,0.228549,0.918661,0.684137,0.811118
1774123761,36,0.226296,0.918217,0.626659,0.816953
1774123761,37,0.219575,0.921663,0.657951,0.812594
1774123761,38,0.217541,0.923795,0.648854,0.81993
1774123761,39,0.213448,0.923771,0.610154,0.822867
1774123761,40,0.205945,0.927069,0.664325,0.816133
1774208490,1,1.387404,0.511597,0.959389,0.662757
1774208490,2,0.973866,0.654537,0.887365,0.687865
1774208490,3,0.888549,0.687051,0.875825,0.689633
1774208490,4,0.854618,0.698228,0.873461,0.691825
1774208490,5,0.824625,0.70705,0.738016,0.734883
1774208490,6,0.811964,0.714509,0.759413,0.727078
1774208490,7,0.787301,0.723346,0.785881,0.721544
1774208490,8,0.780619,0.724566,0.807212,0.72306
1774208490,9,0.769496,0.729339,0.738751,0.736389
1774208490,10,0.755727,0.732766,0.863738,0.698109
1774208490,11,0.750916,0.735239,0.697972,0.755282
1774208490,12,0.74373,0.738961,0.724911,0.74376
1774208490,13,0.741239,0.740432,0.804417,0.716884
1774208490,14,0.73343,0.741158,0.715431,0.745972
1774208490,15,0.732349,0.742269,0.730916,0.74332
1774208490,16,0.728534,0.744204,0.777213,0.727547
1774208490,17,0.723314,0.743804,0.744613,0.743009
1774208490,18,0.718508,0.746613,0.704717,0.750795
1774208490,19,0.713245,0.748904,0.7582,0.731072
1774208490,20,0.712849,0.749803,0.71529,0.747117
1774208490,21,0.711473,0.749185,0.759326,0.737535
1774208490,22,0.707336,0.750607,0.702324,0.754695
1774208490,23,0.702313,0.754112,0.782558,0.725597
1774208490,24,0.701263,0.753135,0.673418,0.761192
1774208490,25,0.699424,0.753954,0.689742,0.756181
1774208490,26,0.695861,0.755909,0.753993,0.738087
1774208490,27,0.696887,0.75546,0.702788,0.751363
1774208490,28,0.689289,0.757045,0.697482,0.75429
1774208490,29,0.691729,0.758037,0.674963,0.762051
1774208490,30,0.69227,0.756136,0.695152,0.75465
1774208490,31,0.68821,0.759795,0.694845,0.758871
1774208490,32,0.686636,0.759676,0.703106,0.75745
1774208490,33,0.68179,0.761789,0.647192,0.769836
1774208490,34,0.684546,0.761177,0.675844,0.76095
1774208490,35,0.68668,0.759168,0.678737,0.758852
1774208490,36,0.682691,0.761666,0.74048,0.741706
1774208490,37,0.682582,0.759385,0.849998,0.700153
1774208490,38,0.681293,0.7613,0.740173,0.744184
1774208490,39,0.682441,0.762011,0.74573,0.738102
1774208490,40,0.677385,0.762214,0.716109,0.750123
1774296348,1,1.966727,0.346959,1.225168,0.568044
1774296348,2,1.68808,0.484444,0.982203,0.67071
1774296348,3,1.615373,0.525207,0.889866,0.712149
1774296348,4,1.543674,0.556196,0.822184,0.738784
1774296348,5,1.506697,0.570823,0.800972,0.742955
1774296348,6,1.494428,0.576659,0.767447,0.747917
1774296348,7,1.44922,0.598302,0.753884,0.765102
1774296348,8,1.431006,0.604986,0.730883,0.764549
1774296348,9,1.420672,0.607785,0.705346,0.779211
1774296348,10,1.386554,0.622132,0.741318,0.77185
1774296348,11,1.368365,0.62965,0.677987,0.785333
1774296348,12,1.36575,0.632479,0.640767,0.79923
1774296348,13,1.34999,0.639564,0.713045,0.769535
1774296348,14,1.332465,0.643355,0.66329,0.792437
1774296348,15,1.370106,0.626787,0.691228,0.779996
1773612545,1,1.246461,0.566958,0.942954,0.671322
1773612545,2,0.785542,0.722383,0.706794,0.753061
1773612545,3,0.609842,0.783323,0.718445,0.750178
1773612545,4,0.498811,0.821919,0.751652,0.751521
1773612545,5,0.398721,0.857682,0.756444,0.751590
1773612545,6,0.322424,0.884691,0.768097,0.759854
1773612545,7,0.264054,0.906699,0.851933,0.758156
1773612545,8,0.213254,0.924521,0.926045,0.750504
1773612545,9,0.175563,0.938932,0.948197,0.746223
1773612545,10,0.152249,0.947492,1.032620,0.752345
1773612545,11,0.127624,0.955692,0.962249,0.765358
1773612545,12,0.114178,0.960027,1.033406,0.763542
1773612545,13,0.097906,0.966129,1.052337,0.755771
1773612545,14,0.087669,0.969727,1.139523,0.751037
1773612545,15,0.078620,0.972769,1.117561,0.759809
